Date,AAPL,GOOGL,MSFT,AMZN,TSLA,NAT,AMD,AACT,META
2022-05-05,155.61080932617188,116.50550079345703,274.0564270019531,116.40699768066406,291.09332275390625,2.4179320335388184,93.87000274658203,,208.27999877929688
2022-05-06,156.34640502929688,115.74649810791016,271.467529296875,114.77249908447266,288.54998779296875,2.247781276702881,95.33999633789062,,203.77000427246094
2022-05-09,151.15740966796875,112.51100158691406,261.4380798339844,108.78900146484375,262.3699951171875,1.907480001449585,86.36000061035156,,196.2100067138672
2022-05-10,153.5928497314453,114.3949966430664,266.2996520996094,108.85900115966797,266.67999267578125,2.1224074363708496,88.7300033569336,,197.64999389648438
2022-05-11,145.6304168701172,113.60250091552734,257.4559326171875,105.37200164794922,244.6666717529297,2.09554123878479,87.91999816894531,,188.74000549316406
2022-05-12,141.7137908935547,112.84400177001953,252.3177032470703,106.93049621582031,242.6666717529297,2.050764799118042,87.05999755859375,,191.24000549316406
2022-05-13,146.23678588867188,116.05049896240234,258.0191650390625,113.05500030517578,256.5299987792969,2.247781276702881,95.12000274658203,,198.6199951171875
2022-05-16,144.6761016845703,114.44499969482422,258.3946533203125,110.81050109863281,241.4566650390625,2.4716641902923584,94.23999786376953,,200.0399932861328
2022-05-17,148.35414123535156,116.4729995727539,263.6514892578125,115.36849975585938,253.8699951171875,2.34628963470459,102.47000122070312,,202.6199951171875
2022-05-18,139.98414611816406,111.89949798583984,251.64752197265625,107.11250305175781,236.60333251953125,2.34628963470459,96.27999877929688,,192.24000549316406
2022-05-19,136.5347137451172,110.38400268554688,250.71653747558594,107.31900024414062,236.47332763671875,2.5074851512908936,96.66999816894531,,191.2899932861328
2022-05-20,136.77328491210938,108.90799713134766,250.14205932617188,107.59100341796875,221.3000030517578,2.391066312789917,93.5,,193.5399932861328
2022-05-23,142.26052856445312,111.48799896240234,258.15460205078125,107.55699920654297,224.96665954589844,2.1224074363708496,95.06999969482422,,196.22999572753906
2022-05-24,139.52685546875,105.97000122070312,257.1344909667969,104.0999984741211,209.3866729736328,1.9343458414077759,91.16000366210938,,181.27999877929688
2022-05-25,139.6859130859375,105.80500030517578,260.0067138671875,106.7750015258789,219.60000610351562,2.005988121032715,92.6500015258789,,183.8300018310547
2022-05-26,142.92654418945312,107.7925033569336,263.3543395996094,111.07749938964844,235.91000366210938,1.9791221618652344,98.75,,191.6300048828125
2022-05-27,148.75177001953125,112.31649780273438,270.6240539550781,115.14649963378906,253.2100067138672,2.059720039367676,102.26000213623047,,195.1300048828125
2022-05-31,147.95651245117188,113.76200103759766,269.2672424316406,120.20950317382812,252.75332641601562,1.8358372449874878,101.86000061035156,,193.63999938964844
2022-06-01,147.82730102539062,113.89199829101562,269.8119812011719,121.68399810791016,246.7899932861328,1.8895689249038696,101.22000122070312,,188.63999938964844
2022-06-02,150.3124542236328,117.62249755859375,271.9512634277344,125.51100158691406,258.3333435058594,1.8268821239471436,108.58999633789062,,198.86000061035156
2022-06-03,144.51705932617188,114.54100036621094,267.4349060058594,122.3499984741211,234.51666259765625,1.952256441116333,106.30000305175781,,190.77999877929688
2022-06-06,145.2725372314453,116.82050323486328,266.1770935058594,124.79000091552734,238.27999877929688,1.9343458414077759,105.6500015258789,,194.25
2022-06-07,147.82730102539062,117.14949798583984,269.89117431640625,123.0,238.8866729736328,2.0686750411987305,105.27999877929688,,195.64999389648438
2022-06-08,147.0817413330078,117.19400024414062,267.8211669921875,121.18000030517578,241.86666870117188,1.952256441116333,101.9000015258789,,196.63999938964844
2022-06-09,141.7933349609375,114.83550262451172,262.2550048828125,116.1500015258789,239.7066650390625,1.8089715242385864,98.80000305175781,,184.0
2022-06-10,136.31602478027344,111.1614990234375,250.5679473876953,109.6500015258789,232.22999572753906,1.8627033233642578,94.81999969482422,,175.57000732421875
2022-06-13,131.09719848632812,106.39250183105469,239.94068908691406,103.66999816894531,215.73666381835938,1.763238549232483,86.98999786376953,,164.25999450683594
2022-06-14,131.9719696044922,106.71549987792969,242.1493377685547,102.30999755859375,220.88999938964844,1.8174920082092285,86.98999786376953,,163.72999572753906
2022-06-15,134.6260986328125,109.7645034790039,249.3497314453125,107.66999816894531,233.0,1.8627032041549683,89.30000305175781,,169.35000610351562
2022-06-16,129.28799438476562,106.03350067138672,242.62472534179688,103.66000366210938,213.10000610351562,1.763238549232483,82.05000305175781,,160.8699951171875
2022-06-17,130.7790985107422,107.14350128173828,245.27906799316406,106.22000122070312,216.75999450683594,1.7089849710464478,81.56999969482422,,163.74000549316406
2022-06-21,135.06349182128906,111.54399871826172,251.31077575683594,108.68000030517578,237.0366668701172,1.8898299932479858,83.79000091552734,,157.0500030517578
2022-06-22,134.54661560058594,111.48750305175781,250.7066192626953,108.94999694824219,236.086669921875,1.8355764150619507,83.75,,155.85000610351562
2022-06-23,137.4492645263672,112.24199676513672,256.38177490234375,112.44000244140625,235.07000732421875,1.844618797302246,82.43000030517578,,158.75
2022-06-24,140.81915283203125,117.9749984741211,265.13714599609375,116.45999908447266,245.7066650390625,1.9350411891937256,87.08000183105469,,170.16000366210938
2022-06-27,140.81915283203125,115.83350372314453,262.3540344238281,113.22000122070312,244.9199981689453,2.0164217948913574,86.16000366210938,,169.49000549316406
2022-06-28,136.62417602539062,112.00749969482422,254.02455139160156,107.4000015258789,232.663330078125,1.9983370304107666,80.77999877929688,,160.67999267578125
